Title,Time,Url,Body
"5.4 earthquake strikes Puerto Rico, with some reports of damage",2020-05-02 15:00 UTC,https://abc7.com/society/quake-hits-near-puerto-rico-some-reports-of-damage/6144982/,"WATCH LIVE Video shows the damage from a 5.5-magnitude earthquake that hit near southern Puerto Rico on Saturday. SAN JUAN, Puerto Rico -- A 5.4-magnitude earthquake hit near southern Puerto Rico on Saturday, briefly knocking out power and jolting many from their beds on an island where some people still remain in shelters from previous quakes earlier this year. There were no immediate reports of casualties. The U.S. Geological Survey said the quake hit at a shallow depth of 5.6 miles (nine kilometers) near the city of Ponce and the towns of Guanica and Guayanilla, where hundreds of homes were destroyed by a quake in early January that killed one person and caused millions of dollars in damage. Reports of damage were still trickling in on Saturday, with at least one second-story balcony crashing in the southern city of Ponce, spokeswoman Inés Rivera told The Associated Press. Meanwhile, cracks in homes were reported in Guayanilla. ""Everything shook really hard,"" spokesman Danny Hernández said by phone. Meanwhile, in Guánica, Mayor Santos Seda told the AP that no major damage has been reported so far, but noted that between five to 10 people remain in a shelter since the 6.4-magnitude quake that hit in January. ""Thank God everyone is OK,"" he said. ""The infrastructure is already weak."" Several aftershocks hit Puerto Rico's southern region, including a 4.9-magnitude one. Víctor Huérfano, director of Puerto Rico's Seismic Network, said in a phone interview that while it's understandable many people are afraid and surprised by the most recent earthquake, it's not unusual given the seismic activity that began in the region in late December. ""In the long run, it's decreasing, but you can have peaks,"" he said, adding that he expects strong aftershocks to continue. The earthquake struck as Puerto Ricans are ordered to remain home as part of a two-month lockdown to help curb coronavirus cases. Gov. Wanda Vázquez tweeted that rescue crews were fanning out across the area and that she would shortly be traveling there to meet with those affected in person. ""If your infrastructure is damaged, you must leave with your face mask on and your emergency backpack,"" she said as she urged people to remain calm. But nerves are already frayed in many parts of the island as Puerto Rico continues to recover from Hurricane Maria, a string of strong earthquakes and the coronavirus. Silvestre Alicea, a 67-year-old man who moved back to Puerto Rico from New York upon retiring, lost his home in January's earthquake and is still living with his sister in Guanica. ""This is unreal,"" he said, adding that some neighbors have left the area to stay with relatives elsewhere and that many, including a security guard who worked all night, are now sitting nervously in their balconies. ""He hasn't slept.""  Anaheim parents demand change after school principal is assaulted Belgium destroys American beer shipment after taking issue with slogan Woman fatally struck by large rock while driving"
How Idaho's magnitude-6.5 earthquake caused historic avalanches in the Sawtooths,2020-04-09 15:08 UTC,https://www.idahostatesman.com/outdoors/article241884071.html, 
"SBA offers loans to homeowners, businesses hit by Sparta earthquake",2020-08-31 22:02 UTC,https://www.wxii12.com/article/sba-offers-loans-to-homeowners-businesses-hit-by-sparta-earthquake/33854227,"The latest breaking updates, delivered straight to your email inbox. The federal government will begin offering low-interest loans to homeowners and small business owners who were impacted by North Carolina’s earthquake. The Winston-Salem Journal reports that the U.S. Small Business Administration will begin offering the loans on Monday. More than 500 structures were reported to be damaged by the 5.1-magnitude earthquake on Aug. 9 near the town of Sparta in the northwestern part of North Carolina. The loans will be available in Alleghany, Ashe, Surry and Wilkes counties as well as Grayson County in Virginia. An SBA damage assessment survey has confirmed that 38 homes and five businesses experienced heavy damage of more than 40% of the building’s value. The SBA loans were requested by Gov. Roy Cooper as part of a disaster declaration. Loans can be made up to $200,000 to homeowners and up to $2 million to businesses that suffered damage.  Hearst Television participates in various affiliate marketing programs, which means we may get paid commissions on editorially chosen products purchased through our links to retailer sites."
"California Earthquake: Mojave Desert Hit By Magnitude 5.5 Tremor, Minor Damage Reported",2020-06-04 08:22 UTC,https://www.ibtimes.com/california-earthquake-mojave-desert-hit-magnitude-55-tremor-minor-damage-reported-2987824,
6.5 magnitude earthquake in Nevada felt across Bay Area,2020-05-15 14:19 UTC,https://abc7news.com/65-magnitude-quake-in-nevada-felt-across-bay-area/6185016/,"WATCH LIVE A 6.5 magnitude earthquake struck in western Nevada was felt across the Bay Area Friday morning. TONOPAH, Nev. (KGO) -- A 6.5 magnitude earthquake in western Nevada has been felt across parts of the Bay Area.  The USGS also reported several aftershocks in the western Nevada area, including a 5.1 temblor and several others measuring between 4.0 and 5.0. The quake struck with 30 million pounds of explosive energy at a depth of about 4.7 miles in an area of hard earth -- which created conditions for it to be felt hundreds of miles away in the Bay Area. Temblors of this strength only happen about 120 times a year. People in California and Salt Lake City, Utah tweeted that they felt the quake. It's unclear if the quake caused any damage or if anyone was injured. Go here for the latest news, stories, and videos about earthquakes. Google 'committed' to massive complex in downtown San Jose Bay Area mom accused in teen party scandal called a 'predator' Thieves hit fire-damaged SF apartment 2 days in a row"
"He says he's pushing for Puerto Rico earthquake aid, even as billions of Maria funds lag",2020-01-10 22:49 UTC,https://www.miamiherald.com/news/nation-world/world/americas/article239177348.html, 
"Mexico Earthquake: Casualties Reported, Tsunami Warning For Southern Coast After 7.4-Magnitude Tremors",2020-06-23 18:39 UTC,https://www.ibtimes.com/mexico-earthquake-casualties-reported-tsunami-warning-southern-coast-after-74-2999187,
5.5-magnitude earthquake shakes Southern California,2020-06-04 03:09 UTC,https://www.pressdemocrat.com/news/11010085-181/55-earthquake-strikes-near-ridgecrest,
"Mexico Earthquake: Casualties Reported, Tsunami Warning For Southern Coast After 7.5-Magnitude Tremors",2020-06-23 18:39 UTC,https://www.ibtimes.com/mexico-earthquake-casualties-reported-tsunami-warning-southern-coast-after-75-2999187,
Video: Anderson Reservoir is drained as part of earthquake project to rebuild 240-foot Anderson Dam,2020-12-16 14:00 UTC,https://www.mercurynews.com/2020/12/16/video-anderson-reservoir-is-drained-as-part-of-earthquake-project-to-rebuild-240-foot-anderson-dam/,"Today's e-Edition Get Morning Report and other email newsletters  Get Morning Report and other email newsletters Today's e-Edition  Anderson Reservoir, the largest in Santa Clara County, is nearly empty. The Santa Clara Valley Water District, which owns the reservoir located east of Highway 101 between Morgan Hill and San Jose, said Tuesday that its crews have finished draining nearly all of its water — leaving it just 3% full — as part of a historic, $576 million earthquake repair job.  Draining began Oct. 1. Construction workers can now begin a 10-year seismic safety project to rebuild Anderson’s 240-foot earthen dam, which was built in 1950. The reservoir will remain nearly empty until 2024, water district officials said, while a 1,700-foot-long tunnel, up to 24 feet in diameter, is built on the north side of the dam. It is expected to increase by five-fold the rate at which water can be released during major storms or after an earthquake that could damage the dam. After that, the rest of the water will be drained out for six years, until about 2030 or 2031, while the dam is rebuilt to more modern standards. During that time, most of Anderson Lake County Park will be closed. Seismic problems at the dam were first identified 12 years ago. But the district’s delays in beginning the repair work prompted the Federal Energy Regulatory Commission in February to order the reservoir drained. For the past three months, the massive lake was drained at the rate of about 200 acre feet, or 65 million gallons a day — the equivalent of 98 Olympic swimming pools every 24 hours. The water wasn’t wasted, however. Most of it went to drinking water treatment plants, and was served to the public, while some was percolated back into underground aquifers for storage, and some was released into Coyote Creek for fish. Federal regulators criticized the water district for taking so long to undertake the project. The agency first learned of the seismic problems in 2009, and subsequently released engineering studies showing that a 6.6 magnitude quake on the Calaveras Fault directly at Anderson Reservoir, or a 7.2 quake centered one mile away, could cause the reservoir’s huge earthen dam to slump and fail. Although the chances of that are extremely slim, if such a disaster had occurred when the reservoir was full, it could have sent a 35-foot wall of water into downtown Morgan Hill in 14 minutes. The waters would have been 8-feet deep in San Jose in three hours, potentially killing thousands of people. Ironically, on Tuesday morning, two earthquakes occurred 1 mile east of Anderson Reservoir on the Calaveras Fault — a magnitude 3.7 and 3.5. No damage was reported. Some local residents wondered whether the draining of the reservoir, which had been 18% full on Oct. 1, caused the earthquakes by shifting the amount of weight on the nearby fault. No, said federal geologists. Related Articles
Environment |  

			Tri-Valley bids farewell to water restrictions as end of drought emergency declared		


Environment |  

			Chart: Bay Area’s drought-busting year has actually been less rainy than normal, in one way		


Environment |  

			California boosts Water Project allocation to 100% — first time in 17 years		


Environment |  

			Conservation group names Northern California river among 10 most endangered in U.S.		


Environment |  

			How California’s historic wet winter could make wildfire season even worse		

“The recent earthquakes occurred along a known fault patch that typically has several similarly sized, naturally occurring earthquakes per year,” said Rob Skoumal, a research geophysicist, with the USGS Earthquake Science Center at Moffett Field. When full, Anderson Reservoir holds 89,278 acre feet of water — more than all other nine dams operated by the Santa Clara Valley Water District combined. The district, which serves 2 million people, will make up for the lost water during construction by pumping more local groundwater, using recycled water, and importing water from the Delta and from the Semitropic Water Storage District in Kern County, where it has been storing water underground for years. Get Morning Report and other email newsletters Copyright © 2023 MediaNews Group"
"Puerto Rico Earthquake: 500 Quakes Hit Region, Two-Thirds Still Without Power",2020-01-09 02:38 UTC,https://www.ibtimes.com/puerto-rico-earthquake-500-quakes-hit-region-two-thirds-still-without-power-2898895,
Tsunami Warning Issued For Alaska After Massive 7.8-Magnitude Earthquake Strikes State [Videos],2020-07-22 07:49 UTC,https://www.ibtimes.com/tsunami-warning-issued-alaska-after-massive-78-magnitude-earthquake-strikes-state-3015228,
"Strong earthquake shakes Utah, rattles frayed nerves",2020-03-18 19:56 UTC,https://www.pressdemocrat.com/news/10833643-181/strong-earthquake-shakes-utah-rattles,
"Puerto Rican natural wonder, Punta Ventana, collapses amid 5.8 magnitude earthquake",2020-01-06 16:46 UTC,https://www.miamiherald.com/news/nation-world/world/americas/article238996843.html, 
Earthquake rattles Hollister region,2020-07-25 22:52 UTC,https://www.mercurynews.com/2020/07/25/earthquake-rattles-hollister-region/,"Today's e-Edition Get Morning Report and other email newsletters  Get Morning Report and other email newsletters Today's e-Edition  HOLLISTER – A 3.0 magnitude earthquake struck the Hollister area Saturday shortly after 2 p.m., according to the U.S. Geological Survey. The quake struck about 7 miles southeast of Tres Pinos, at a depth of 4 miles, according to the USGC. The region, near the vicinity of the San Andreas Fault, was hit with back-to-back temblors on Tuesday. No injuries or damages were immediately reported. Get Morning Report and other email newsletters Copyright © 2023 MediaNews Group"
5.7 magnitude earthquake rocks Salt Lake City — the state's largest quake since 1992 — and there's more shaking to come,2020-03-18 15:48 UTC,https://www.theblaze.com/news/5-7-magnitude-earthquake-rocks-salt-lake-city-the-states-largest-quake-since-1992,"Please verify Reported power outages in the area A 5.7 magnitude earthquake rocked the Salt Lake City, Utah, area Wednesday morning, according to USA Today.  The U.S. Geological Survey confirmed that the quake — the state's biggest since 1992 — caused power outrages in Salt Lake City.  About 55,000 homes lost power because of the quake, Rocky Mountain Power reported. The Salt Lake Tribune reported ""damage to the Salt Lake City International Airport, downtown buildings and the Salt Lake Temple, where the Angel Moroni statute has lost its trumpet. So far, there have been no reports of serious injuries."" The outlet also reported a series of aftershocks following the quake. There are likely to be ""hundreds of aftershocks"" in the coming days, said Keith Koper, who is director of the University of Utah's Seismograph Stations, according to the outlet.  KSTU-TV's Sydney Glenn shared video footage of damage outside of the Rescue Mission.      Utah Gov. Gary Herbert advised residents to stay out of the downtown area for the time being.  In a tweet, he wrote, ""Please stay away from the downtown area while crews assess the damage. Unless you work in public safety, or are an essential employee, remain at home or telework.""      YOU ARE A BOT  We use cookies to better understand website visitors, for advertising, and to offer you a better experience. For more information about our use of cookies, our collection, use, and disclosure of personal information generally, and any rights you may have to access, delete, or opt out of the sale of your personal information, please view our Privacy Policy."
Philadelphia grassroots effort helps raise funds for Puerto Rico earthquake victims,2020-02-10 04:40 UTC,https://6abc.com/radiothon-helps-raise-funds-for-puerto-rico-earthquake-victims/5915127/,"WATCH LIVE It was more than just music that funneled through the airwaves Sunday in the Hunting Park section of Philadelphia. PHILADELPHIA (WPVI) -- Community members in Philadelphia came together to help the victims affected by the earthquakes in Puerto Rico. It was more than just music that funneled through the airwaves Sunday in the Hunting Park section of Philadelphia. DJs at Taller Puertorriqueño were on the air to send a message on behalf of the people on the earthquake-stricken island.  The appropriately named event, ""Sound waves from PA to PR"" was spearheaded by the grassroots organization in the city, Unidos Pa'PR ""We are one. Our people are hurting in Puerto Rico and from here from Philadelphia we can say that there is a community that cares and loves them,"" said Rev. Bonnie Camarada member and Salvation Army director of partnerships. The organization got its start more than two years ago as a way to raise money for Puerto Rico in the aftermath of Hurricanes Irma and Maria. Through community partnerships, they were able to raise around $400,000 at that time. Now, the group is hoping to have similar success with events like the radiothon. ""From A to Z I will say, from beginning to end we have seen volunteers, people from different organizations in the Hispanic community to come and really see what can be done, how we can come together to help Puerto Rico,"" said Camarada. Councilmember Maria Quinones-Sanchez, who is also part of the effort, says every cent collected is going to groups that have been carefully vetted and already doing work in Puerto Rico. ""This effort is going to go through grassroots organizations on the ground doing the work, today we support Puerto Rico through these contributions. This year we're going to vote for Puerto Rico to make they get the help that they need,"" said the councilwoman. It will take a few days before its known how much money was raised during the radiothon. Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
"7.7 magnitude earthquake strikes between Cuba and Jamaica, USGS says",2020-01-28 19:43 UTC,https://6abc.com/77-magnitude-earthquake-strikes-between-cuba-and-jamaica/5885784/,"WATCH LIVE A powerful magnitude 7.7 earthquake has struck south of Cuba and northwest of Jamaica, the U.S. Geological Survey said Tuesday. HAVANA -- A powerful magnitude 7.7 earthquake struck in the Caribbean Sea between Jamaica and eastern Cuba on Tuesday. Witnesses reported strong shaking but there was no immediate word of casualties or heavy damage.  The quake could be felt strongly in Santiago, the largest city in eastern Cuba, said Belkis Guerrero, who works in a Catholic cultural center in the center of Santiago ""We were all sitting and we felt the chairs move,"" she said. ""We heard the noise of everything moving around."" She said there was no apparent damage in the heart of the colonial city. ""It felt very strong but it doesn't look like anything happened,'' she told The Associated Press.  The quake also hit the Cayman Islands, leaving cracked roads and what appeared to be sewage spilling from cracked mains. There were no immediate reports of deaths, injuries or more severe damage, said Kevin Morales, editor-in-chief of the Cayman Compass newspaper. The islands see so few earthquakes that newsroom staff were puzzled when it hit, he said. ""'It was just like a big dump truck was rolling past,""' Morales said. ""Then it continued and got more intense."" Dr. Stenette Davis, a psychiatrist at a Cayman Islands hospital, said she had seen manhole covers blown off by the force of the quake, and sewage exploding into the street, but no more serious damage. Claude Diedrick, 71, who owns a fencing business in Montego Bay, said he was sitting in his vehicle reading when the earth began to sway. ""It felt to me like i was on a bridge and like there were two or three heavy trucks and the bridge was rocking but there were no trucks,"" he said. He said he had seen no damage around his home in northern Jamaica. The USGS initially reported the magnitude at 7.3. Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
Gov. Newsom deploys 31 disaster specialists for earthquake recovery efforts in Puerto Rico,2020-01-12 18:15 UTC,https://abc7.com/gov-newsom-deploys-disaster-specialists-for-recovery-efforts-in-puerto-rico/5842050/,"WATCH LIVE With another large magnitude earthquake making its way through Puerto Rico, Gov. Gavin Newsom is making sure California lends a helping hand. With another large magnitude earthquake making its way through Puerto Rico, Gov. Gavin Newsom is making sure California lends a helping hand. Newsom announced Saturday morning that 31 disaster specialists would be sent to Puerto Rico to aid in the recovery efforts. They will be assisting for the next 16 days. These earthquakes have left over 2,000 residents in shelters and more than one million without power. Thousands are currently without water. Orange County-based urban search and rescue team departs for Puerto Rico after 6.4 earthquake  The 5.9 quake hit the southern part of the Caribbean island, in an area where several other quakes have killed at least one person and destroyed homes and schools in the last few weeks. The Puerto Rican government requested assistance from the California Governor's Office. The group of 31 will leave from Sacramento on Sunday, Jan.12, and begin in San Juan, Puerto Rico. ""California stands with the people of Puerto Rico,"" said Governor Newsom. ""Our nation-sized state knows first-hand the devastating toll of natural disasters and we will provide aid and support as our brothers and sisters rebuild and recover."" Since December 28, about 500 earthquakes have shaken the island, with the strongest being a magnitude 6.4 five days ago. Anaheim parents demand change after school principal is assaulted Belgium destroys American beer shipment after taking issue with slogan Woman fatally struck by large rock while driving"
"Puerto Rican natural wonder, Punta Ventana, collapses amid 5.8 magnitude earthquake",2020-01-06 16:46 UTC,https://www.idahostatesman.com/news/nation-world/national/article238996843.html, 
"Puerto Rican natural wonder, Punta Ventana, collapses amid 5.8 magnitude earthquake",2020-01-06 16:46 UTC,https://www.sanluisobispo.com/news/nation-world/national/article238996843.html, 
Philadelphia grassroots effort helps raise funds for Puerto Rico earthquake victims,2020-02-09 13:37 UTC,https://6abc.com/radiothon-to-help-raise-funds-for-puerto-rico-earthquake-victims/5915127/,"WATCH LIVE It was more than just music that funneled through the airwaves Sunday in the Hunting Park section of Philadelphia. PHILADELPHIA (WPVI) -- Community members in Philadelphia came together to help the victims affected by the earthquakes in Puerto Rico. It was more than just music that funneled through the airwaves Sunday in the Hunting Park section of Philadelphia. DJs at Taller Puertorriqueño were on the air to send a message on behalf of the people on the earthquake-stricken island.  The appropriately named event, ""Sound waves from PA to PR"" was spearheaded by the grassroots organization in the city, Unidos Pa'PR ""We are one. Our people are hurting in Puerto Rico and from here from Philadelphia we can say that there is a community that cares and loves them,"" said Rev. Bonnie Camarada member and Salvation Army director of partnerships. The organization got its start more than two years ago as a way to raise money for Puerto Rico in the aftermath of Hurricanes Irma and Maria. Through community partnerships, they were able to raise around $400,000 at that time. Now, the group is hoping to have similar success with events like the radiothon. ""From A to Z I will say, from beginning to end we have seen volunteers, people from different organizations in the Hispanic community to come and really see what can be done, how we can come together to help Puerto Rico,"" said Camarada. Councilmember Maria Quinones-Sanchez, who is also part of the effort, says every cent collected is going to groups that have been carefully vetted and already doing work in Puerto Rico. ""This effort is going to go through grassroots organizations on the ground doing the work, today we support Puerto Rico through these contributions. This year we're going to vote for Puerto Rico to make they get the help that they need,"" said the councilwoman. It will take a few days before its known how much money was raised during the radiothon. Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
Philadelphia grassroots effort helps raise funds for Puerto Rico earthquake victims,2020-02-03 23:02 UTC,https://6abc.com/radiothon-helps-raise-funds-for-puerto-rico-earthquake-victims/5901012/,"WATCH LIVE Puerto Rican community leaders in Philadelphia announced a new effort to help disaster-stricken areas of the island in the midst of earthquakes. PHILADELPHIA (WPVI) -- On one of the largest national stages, with millions of fans watching, Jennifer Lopez and Shakira delivered a powerhouse performance during the Super Bowl halftime show in Miami.  ""I think it was a powerful message and music provides a forum and I think, in this case I think, J.Lo and Shakira did right by us,"" said councilman Maria Quinnes- Sanchez. On that same note, Monday at City Hall, Puerto Rican community leaders announced a new effort to help disaster-stricken areas of the island in the midst of earthquakes. Starting with the reactivation of a grassroots campaign that began more than two years ago after hurricanes María and Irma. ""I guess you never rest. You always keep going. We reactivated the group and here we are today to tell you what is our plans,"" said Rev. Bonnie Camarda with the Salvation Army. Unidos Pa'PR initially raised around $400,000 by leaders and allies in the state. Committee leaders now hoping to repeat that success with an upcoming radiothon. ""We feel that this is a wonderful mechanism to engage people, to involve people and to provide a way of people feeling they're doing something within their means,"" said Taller Puertoriqueno's Dr. Carmen Febo-San Miguel. The fundraising campaign expected to take place Sunday. Among the community partners, Einstein Medical Center and utility company, PECO. ""We are internally having a fundraiser where we're collecting cash from everybody within the PECO building,"" said Daniel Estrada. For many in the room, the effort is personal and hope that the spotlight on the island and its more than 3 million people doesn't fade soon. ""Puerto Ricans and Latinos and our allies need to vote for Puerto Rico, they need to be with Puerto Rico and this is one way we inform people about the ongoing crisis in Puerto Rico,"" added Quinones-Sanchez. That radiothon scheduled to take place at Taller Puertorriqueno at 2600 North 5th street. You can call in at 215-423-6320. The event runs from 12 p.m. to 6 p.m. Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
Orange County-based urban search and rescue team departs for Puerto Rico after 6.4 earthquake,2020-01-09 21:28 UTC,https://abc7.com/oc-based-urban-search-rescue-and-team-departs-for-puerto-rico/5830927/,"WATCH LIVE At least four members of California Task Force 5, an urban search-and-rescue team based in Orange County, were on their way to Puerto Rico. At least four members of California Task Force 5, a Federal Emergency Management Agency urban search-and-rescue team based in Orange County, were on their way to Puerto Rico on Thursday to help with rescue efforts in the aftermath of a magnitude-6.4 earthquake. The deployment was approved by Gov. Gavin Newsom after a request from FEMA. The quake struck before dawn on Tuesday, killing one person and injuring nine others. More than 2,000 people are in shelters. Nearly one million are without power. Hundreds of thousands are without water. Many in the affected area are comparing the situation to Hurricane Maria, a Category 4 storm that hit in September 2017, as hundreds of families who are unable to return to their damaged homes wonder where they'll stay in upcoming weeks and months as hope fades of electricity being restored soon. ""We have to remain outside because everything inside is destroyed,"" said 84-year-old Brunilda Sánchez, who has been sleeping outdoors in a government-supplied cot in the southwest coastal town of Guánica. ""We don't know how long we'll have to stay here."" U.S. President Donald Trump declared an emergency in Puerto Rico several hours after Tuesday's quake hit, a move that frees up federal funds via FEMA for things ranging from transportation to medical care to mobile generators. The Associated Press contributed to this report. Anaheim parents demand change after school principal is assaulted Belgium destroys American beer shipment after taking issue with slogan Woman fatally struck by large rock while driving"
"Community activist, former boxer Paul 'Earthquake' Moore marches for peace in Southwest Philadelphia",2020-07-03 02:50 UTC,https://6abc.com/community-events/former-boxer-paul-earthquake-moore-marches-for-peace/6293456/,"WATCH LIVE Thursday, devoted and longtime community activist Paul ""Earthquake"" Moore set out to prove sometimes it's the actions of one that can speak volumes. PHILADELPHIA (WPVI) -- Devoted and longtime community activist Paul ""Earthquake"" Moore set out Thursday to prove sometimes it's the actions of one that can speak volumes. ""I'm fired up because I can't take it no more,"" said Moore. ""You don't need 1,000 people or a big crowd out here to do what you gotta do."" Moore, his sister, and a small band of activists gathered in front of New Fellowship Baptist Church in Southwest Philadelphia to pray prior to marching for change. ""We shall overcome and we're going do this peace walk,"" said Moore. That quote and others from Dr. Martin Luther King Jr. became the overall theme of this year's march down Woodland Avenue. ""I had a dream that my four little children will will one day live in a nation where they will not be judged by the color of their skin but the content of their character,"" said Moore, quoting King's ""I Have a Dream"" speech. Heartbroken by the recent string of shootings in the area, Moore says this year's march is more significant than ever. ""I've been doing this for a lot of years,"" said Moore. ""You're brought up to respect where you live at."" Moore who is also a cancer survivor says, to date, marching for peace has become his greatest fight. ""God brought me through,"" said Moore. ""I don't do it for form or fashion. I don't need to. I want to see a change in people's lives."" Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
Magnitude-6.4 earthquake rattles western Nevada,2020-05-15 14:05 UTC,https://www.pressdemocrat.com/news/10966469-181/usgs-reports-magnitude-64-earthquake-in,
4.1-magnitude earthquake shakes The Geysers,2020-03-25 15:59 UTC,https://www.pressdemocrat.com/news/10851194-181/41-magnitude-earthquake-shakes-the-geysers,
35 dogs saved from earthquake-ravaged Puerto Rico up for adoption in Delaware,2020-01-19 23:05 UTC,https://6abc.com/pets-animals/del-shelter-to-receive-dogs-from-earthquake-ravaged-puerto-rico/5863218/,"WATCH LIVE As Puerto Rico continues to feel the devastating effects of a series of earthquakes, dogs who were evacuated from the island have arrived in Delaware. GEORGETOWN, Delaware (WPVI) -- As Puerto Rico continues to feel the devastating effects of a series of earthquakes, dogs who were evacuated from the island have arrived in Delaware. An emergency evacuation flight with more than 110 at-risk shelter pets arrived in Georgetown, Sussex County Sunday morning. Thirty-five of the dogs are going to the Brandywine Valley SPCA. Shelter officials say the dogs will be available for adoption as soon as Tuesday. Contact the Brandywine Valley SPCA to learn more on how you can adopt. Nonprofit opens 1st mobile hygiene facility for homeless people in Del Nonprofit organizes Food Truck Festival in Philadelphia 76ers finish sweep of Nets without Embiid in 96-88 win"
Check out earthquake-triggered avalanches in Sawtooths,2020-04-03 21:28 UTC,https://www.idahostatesman.com/news/northwest/idaho/article241759056.html, 
Earthquake rumbles California — 5.8-magnitude temblor strikes near Lone Pine,2020-06-24 18:11 UTC,https://www.sanluisobispo.com/news/california/article243767312.html, 
Power slowly returning to Puerto Rico after damaging earthquake,2020-01-08 13:05 UTC,https://www.miamiherald.com/news/nation-world/world/americas/article239071548.html, 
2.8 Magnitude earthquake hits Tennessee town,2020-01-20 12:26 UTC,https://fox17.com/news/local/28-magnitude-earthquake-hits-tennessee-town,
160 aftershocks in Utah since the Magna 5.7 magnitude earthquake,2020-03-19 23:23 UTC,https://kutv.com/news/local/160-aftershocks-in-utah-since-the-magna-57-magnitude-earthquake,
"3.2 magnitude earthquake shakes parts of Michigan, northeast Ohio",2020-08-22 02:34 UTC,https://myfox28columbus.com/news/local/32-magnitude-earthquake-shakes-parts-of-michigan-northeast-ohio,
N.C. earthquake felt in Midlands,2020-08-09 14:14 UTC,https://wach.com/news/local/nc-earthquake-felt-in-midlands,
Earthquake Shakes North Carolina,2020-08-09 13:41 UTC,https://foxbaltimore.com/news/local/earthquake-shakes-north-carolina,
6.5 earthquake reported near Challis; earthquake felt all over region,2020-03-31 23:59 UTC,https://news3lv.com/news/nation-world/treasure-valley-hit-by-earthquake-dozens-of-reports-flooding-in,
Preliminary 5.0 magnitude earthquake reported near Carson City,2020-03-21 01:50 UTC,https://news3lv.com/news/local/preliminary-magnitude-50-earthquake-reported-near-carson-city,
"INTERACTIVE MAP: Earthquake, aftershocks in Utah",2020-03-18 19:13 UTC,https://kutv.com/news/local/interactive-map-earthquake-aftershocks-in-utah,
Confirmed 2.0 magnitude earthquake recorded near Summerville,2020-11-14 15:44 UTC,https://abcnews4.com/news/local/confirmed-20-magnitude-earthquake-recorded-near-summerville,
4.6 magnitude earthquake hits southeast of Lone Pine,2020-06-23 02:26 UTC,https://kmph.com/news/local/46-magnitude-earthquake-hits-southeast-of-lone-pine,
What would happen if a 6.5 magnitude earthquake rocked Reno?,2020-05-15 23:46 UTC,https://foxreno.com/news/local/what-would-happen-if-a-65-magnitude-earthquake-rocked-reno,
4.5 Earthquake felt near Carson City,2020-03-21 01:42 UTC,https://foxreno.com/news/local/earthquake-felt-in-northern-nevada,
"Another earthquake recorded near Fincastle, Tennessee",2020-02-12 18:15 UTC,https://wcyb.com/news/local/another-earthquake-recorded-near-fincastle-tennessee,
2.7 magnitude earthquake in Louisa reported Monday morning,2020-02-03 11:16 UTC,https://wset.com/news/local/27-magnitude-earthquake-in-louisa-reported-monday-morning,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://fox17.com/news/local/second-earthquake-it-two-days-hits-tennessee-town,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://fox4beaumont.com/news/nation-world/second-earthquake-it-two-days-hits-tennessee-town,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://wcti12.com/news/nation-world/second-earthquake-it-two-days-hits-tennessee-town,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://foxsanantonio.com/news/nation-world/second-earthquake-it-two-days-hits-tennessee-town,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://wset.com/news/nation-world/second-earthquake-it-two-days-hits-tennessee-town,
"3.6 magnitude earthquake strikes near Tennessee town Monday, second in 2 days",2020-01-20 19:49 UTC,https://news3lv.com/news/nation-world/second-earthquake-it-two-days-hits-tennessee-town,
2.4 Magnitude Earthquake strikes Tennessee Tuesday morning,2020-01-07 15:39 UTC,https://fox17.com/news/local/earthquake-hits-tennessee-tuesday-morning,
USGS reports a 2.4 magnitude earthquake in Greeneville on Saturday,2020-11-01 15:18 UTC,https://wcyb.com/news/local/usgs-reports-a-24-magnitude-earthquake-in-greeneville-on-saturday,
"2,500 aftershocks: Magna experiences aftershock 7 months after earthquake",2020-10-10 18:56 UTC,https://kutv.com/news/local/2500-aftershocks-magna-experiences-aftershock-7-months-after-earthquake,
2.7 magnitude earthquake hits 3 miles from North Logan,2020-09-20 17:42 UTC,https://kutv.com/news/local/27-magnitude-earthquake-hits-3-miles-from-north-logan,
